,Data,Sentiment
7814, অনেক অনেক ভালো লাগল  মেহজাবিনের অভিনয় অনেক  natural..মেয়েটা একটু বেশিই মিষ্টি । শুধু একটা বিষয় খটকা  লাগল ... পাইলটের কোন অফিস থাকে বলে কখনো শুনিনি  । তারপরও গল্পের সবটুকুই খুব সুন্দর ছিল।,1
7815, নাটক টা দেখে অতীত মনে পড়ে গেলোসত্যিই অনেক সুন্দর,1
7816, অনেক সুন্দর একটা নাটক দেখে খুব ভাল লাগলো,1
7817, অপূর্ব ভাই অসাধারন আপনি,1
7818, খুব সুন্দর নাটক।,1
7819," আরিয়ান ভাইয়া আপনার কি এটু সময় হবে আমার সাথে দেখা করারআমার জীবনের কিছু গল্প দিয়ে একটা রুমেন্টিক অনুভুতি নাটক করতে চাইআমার কাছে অনেক সুন্দর সুন্দর storyআছে   যদি আপনার কোনো কাজে আছি তাহলে এটু কষ্ট করে ফোন করবেন plz cll me ...আমার অনেক দিনের সপ্ন এটা আমি আমার story গুলো বাস্তবে  দেখতে চাই,,, plz plz plz অনুরোধ  রইনো,,,,",1
7820, অনেক সুন্দর একটা নাটক খুবই ভালো লাগলো,1
7821," অসাধারণ একটা নাটক। বড় ছেলের পরে আরেকটা সুন্দর নাটক দেখলাম। বাংলাদেশ যাওয়ার ইচ্ছে আছে। মালদা, কোলকাতা, ভারত।",1
7822, শূন্য কখনো ভালবাসা হতে পারে না কিন্তু ভালবাসা আমাদের শূন্য করে দিয়ে যায়।,1
7823, অস্তির নাটক এতো  ভালো কেন,1
7824, এক কথায় অসাধারণ।,1
7825, এক কথায় অসাধারণ।,1
7826, সত্য অসাধারণ নাটক ।।,1
7827, ভাল নাটক দেখতেই ভাল লাগে।,1
7828, ভাল লাগছে। অপূর্ব ভাই আপনি দারুণ অভিনয় করেন।,1
7829," এই জীবনে অপূর্বের সব নাটক দেখে নিতে হবে,জীবনতো এক্টাই....",1
7830, অনেক সুন্দর একটা নাটক,1
7831, এতো সুন্দর অভিনয় মুগ্ধ হই।বাংলাদেশের নাটকগুলো খুব সুন্দর।আমাদের পশ্চিমবঙ্গে কেন এরকম নাটক হয় না জানি না।যতসব আলতুফালতু সিরিয়ালের গুতো বাড়ির বড়দের সহ্য করে। অনেক ভালোবাসা বাংলাদেশের জন্য।,1
7832, সত্যি কথা বলতে কি জানেন বাংলাদেশের এমন নাটক দেখে দেখে আমাদের ইন্ডিয়ান মুভি গুলো দেখা ভুলে গেলাম কারন এত সুন্দর নাটক তিনারা কিভাবে তৈরি করেনভাবতে অবাক লাগে যারা এই নাটকগুলি তৈরি করছেন এবং এ নাটকগুলি আপলোড করছেন তাদেরকে অসংখ্য ধন্যবাদ আমাদের পরিবারের সবাই আপনাদের এই নাটকগুলি দেখতে থাকিl আমার কাছে অনুভব হয় আমাদের ইন্ডিয়ার মুভি গুলো আপনাদের বাংলাদেশের নাটক গুলোর সাথে কোন তোলনা  হয় না/ গতিকে এডমিন ভাই এর কাছে আমার একটা অনুরোধ এরকম ভালো ভালো নাটক আরও আপলোড করেন এরকম অনেক নাটক আপনাদের কাছে আশা করলাম ধন্যবাদ||||||||,1
